Date,btc_market_price,btc_total_bitcoins,btc_market_cap,btc_trade_volume,btc_blocks_size,btc_avg_block_size,btc_n_orphaned_blocks,btc_n_transactions_per_block,btc_median_confirmation_time,btc_hash_rate,btc_difficulty,btc_miners_revenue,btc_transaction_fees,btc_cost_per_transaction_percent,btc_cost_per_transaction,btc_n_unique_addresses,btc_n_transactions,btc_n_transactions_total,btc_n_transactions_excluding_popular,btc_n_transactions_excluding_chains_longer_than_100,btc_output_volume,btc_estimated_transaction_volume,btc_estimated_transaction_volume_usd
2016-11-06,712.00325,15970937.5,11416026125.0,15385463.93,88935.37737,0.732524688,1,1483.246753,11.05,1949214.677,255000000000.0,1379564.0,71.77139104,0.843637853,6.248542992,429823,228420,168680895,268563,159506,5461737.255,236685.8463,169183042.9
2016-11-07,703.819,15972762.5,11260957290.0,13568019.08,89064.83832,0.886718801,0,1878.636986,11.53333333,1847956.772,255000000000.0,1294398.36,91.27487749,0.707789162,4.925579794,483846,274281,168955176,289968,187765,4470465.954,270740.9186,190875055.0
2016-11-08,708.974875,15974875.0,11371555020.0,21720391.24,89211.23726,0.866265941,0,1751.83432,12.15,2139073.25,255000000000.0,1507321.2,89.25535917,0.747866799,5.293851026,503015,296060,169251236,265464,206149,3497745.2,294404.747,209569075.1
2016-11-09,720.9301,15976712.5,11575767275.0,40308934.74,89342.33165,0.891798599,0,1837.380952,9.3,1860614.01,255000000000.0,1334964.95,83.73198606,0.480758907,5.15377709,474975,270095,169521331,266380,192326,2694658.104,399624.8346,289544177.6
2016-11-10,713.690125,15978812.5,11422773692.0,18345512.55,89477.49389,0.804537113,0,1615.321429,11.475,2126416.012,255000000000.0,1501227.0,82.2928672,0.831528281,5.748729436,474281,271374,169792705,250080,191574,1759909.004,262443.6135,187613066.0
2016-11-11,715.4593,15980850.0,11437973771.0,14008613.89,89600.52834,0.754812558,0,1562.079755,6.966666667,2063129.821,255000000000.0,1459015.605,72.74402535,0.988747297,5.931862729,444226,254619,170047324,224529,181077,1395606.568,213426.0222,152755406.9
2016-11-12,703.718,15982950.0,11243845496.0,13568553.69,89719.87607,0.710403196,0,1362.416667,6.466666667,2126416.012,255000000000.0,1478735.98,65.89536127,1.276111442,6.656963413,450559,228886,170276210,216563,169506,950069.9318,169726.1924,119400679.1
2016-11-13,701.901125,15984725.0,11247332052.0,19900672.86,89830.44797,0.773230049,1,1547.748252,8.333333333,1809985.057,255000000000.0,1259145.885,63.15492634,1.04400936,5.883468544,411263,221328,170497538,266080,162551,1131283.729,177264.2084,124728414.9
2016-11-14,706.467875,15986875.0,11300322594.0,20324888.37,89966.36718,0.790227994,0,1572.709302,11.725,2177044.964,255000000000.0,1523261.75,79.42615064,0.935054761,5.825637415,486756,270506,170768044,275530,185144,1547251.349,238427.3353,168532361.9
2016-11-15,710.910125,15988825.0,11389639489.0,22288622.3,90099.65539,0.854411583,0,1797.128205,8.083333333,1974529.154,255000000000.0,1389794.85,81.45867865,0.759151165,5.161759466,514795,280352,171048396,286128,194699,1759582.234,267596.0696,190622060.2
2016-11-16,736.914375,15990962.5,11832832521.0,44865031.15,90235.75067,0.79125161,1,1692.94186,10.0,2177044.964,255000000000.0,1590935.5,79.74219285,0.609614386,5.666283168,494246,291186,171339582,273640,192586,1959594.274,365762.7251,270653443.7
2016-11-17,736.9615,15992950.0,11777848098.0,36131321.22,90378.59611,0.898399019,0,1745.031447,9.733333333,2012500.868,255000000000.0,1467356.7,89.03665576,0.612245647,5.511586012,484633,277460,171617042,272098,196176,1604094.506,339167.2386,249776321.2
2016-11-18,747.5217625,15994800.0,11978185824.0,22349404.16,90516.59022,0.932392642,0,1864.358108,8.983333333,2073243.137,272000000000.0,1385428.0,83.54457183,0.728936999,5.247776965,488365,275925,171892967,245559,191304,1605921.956,265255.3752,198644445.3
2016-11-19,750.030875,15996575.0,12049740050.0,15115192.25,90637.69834,0.852874092,0,1758.873239,11.5,1989192.74,282000000000.0,1337807.52,72.14751446,0.916733718,5.570951346,476358,249760,172142727,242796,181839,1119382.03,201492.263,151778077.0
2016-11-20,729.066625,15998175.0,11678347787.0,26489236.67,90754.19167,0.903049,1,1911.139535,11.15,1807083.545,282000000000.0,1177092.75,73.70174219,0.957715911,4.992733536,438202,246537,172389264,283934,185468,1177096.432,176064.9189,128523869.5
2016-11-21,738.537625,15999912.5,11823135342.0,18741837.42,90883.41807,0.923045743,1,2052.957143,17.3,1961175.941,282000000000.0,1300552.0,95.49432851,0.705657605,4.744821178,490392,287414,172676678,282436,202961,1566281.004,261528.2988,193256336.4
2016-11-22,748.749375,16001587.5,11968547387.0,25591017.71,91011.90863,0.958884813,0,2131.604478,18.625,1877125.543,282000000000.0,1264052.4,101.5210518,0.595423994,4.651974323,515387,285635,172962313,273901,197281,1711822.47,298362.3552,223163107.2
2016-11-23,741.6384,16003425.0,11842534500.0,19866229.88,91151.71689,0.951076565,0,1883.836735,20.3,2059234.738,282000000000.0,1371590.0,108.9504653,0.699172126,5.20133085,505599,276924,173239237,329909,203465,1723439.703,278393.602,206011265.5
2016-11-24,737.450375,16005450.0,11801298449.0,16755125.58,91307.89094,0.952280768,2,2033.329268,19.275,2297377.53,282000000000.0,1540282.37,137.1897553,0.638181015,4.836117092,489272,333466,173572703,311945,237899,1901222.47,342722.473,252699561.0
2016-11-25,739.786125,16007350.0,11852162087.0,14432748.71,91451.19394,0.942782921,0,2074.914474,12.96666667,2129276.735,282000000000.0,1450482.78,138.0716777,0.773872455,4.784690021,523079,315387,173888090,274803,229743,1465067.396,263360.1526,194997124.2
2016-11-26,733.673,16009262.5,11718620057.0,12319132.96,91596.52776,0.943726091,1,1814.116883,13.75,2157293.535,282000000000.0,1424452.54,102.6316349,0.810560367,5.312613487,481755,279374,174167464,234044,206872,1213751.256,250151.8354,183108642.0
2016-11-27,727.9655,16011062.5,11573276307.0,11359826.81,91714.82439,0.821504368,0,1648.534722,12.65,2017209.539,282000000000.0,1303985.32,81.15381886,1.047129763,5.727958814,454515,237389,174404853,295352,175472,950718.2639,179648.5865,129855387.8
2016-11-28,733.052125,16013112.5,11713912056.0,17786517.75,91863.91865,0.909111366,0,1820.304878,9.766666667,2297377.53,282000000000.0,1511320.32,109.5758816,0.795394899,5.291839845,515310,298530,174703383,290723,210817,1514724.192,271509.8983,198614920.8
2016-11-29,732.712125,16014975.0,11707747474.0,18774731.95,92000.68615,0.905745053,2,1947.94702,9.65,2115268.336,282000000000.0,1388629.475,102.5321866,0.647424679,4.945988407,506247,294140,174997523,289146,202251,1427319.399,307376.634,224707688.3
2016-11-30,742.6967625,16016750.0,11847589975.0,21330877.48,92130.22529,0.912247465,0,2060.943662,18.45,1989192.74,282000000000.0,1321104.2,99.56774283,0.679150813,4.738078958,500015,292654,175290177,236205,209455,1366660.389,276016.4175,204169344.0
2016-12-01,752.246125,16018575.0,12069035148.0,26804422.49,92261.55365,0.899509288,0,1641.657534,9.033333333,2045226.338,282000000000.0,1391603.68,102.7056125,0.74317709,6.059739641,485327,239682,175529859,315002,174808,1513280.754,259387.1148,195432627.8
2016-12-02,772.43725,16020362.5,12394634059.0,33314155.04,92402.2012,0.976719097,1,2210.159722,29.25,2052749.317,286000000000.0,1419702.8,121.3401452,0.645338318,4.670673134,513735,318263,175848122,284484,234234,1792011.064,297726.0287,230344673.9
2016-12-03,764.339625,16022512.5,12242481351.0,15079718.41,92553.70946,0.880861971,0,1674.348837,8.416666667,2451895.017,287000000000.0,1648884.64,101.1352677,1.112343354,5.972635788,492197,287988,176136110,242653,218841,1235161.952,202377.7333,154632778.5
2016-12-04,764.81625,16024362.5,12265688032.0,11710058.47,92680.54534,0.856999169,0,1659.797297,13.8,2109770.131,287000000000.0,1422187.52,92.63816666,1.477837244,6.053217823,457491,245650,176381760,274820,183623,916341.4214,131451.4284,100618181.3
2016-12-05,754.63975,16026262.5,12116495501.0,26745481.45,92814.71396,0.882688316,0,1828.953947,9.316666667,2166790.946,287000000000.0,1450084.72,106.1251145,0.726464114,5.455774733,548221,278001,176659761,316624,184952,1721222.673,276149.2379,208779869.8
2016-12-06,756.6215,16028137.5,12112303227.0,20977699.22,92959.12812,0.962761093,0,2131.746667,12.53333333,2138280.538,287000000000.0,1435055.31,119.4773754,0.687324553,4.713526335,540804,319762,176979523,306943,229284,1651414.711,290179.8527,219286012.9
2016-12-07,766.1166375,16030312.5,12284990288.0,23775580.35,93113.97584,0.88484412,1,1779.205714,9.066666667,2494660.628,287000000000.0,1686375.18,107.751729,0.778541979,5.649355941,539249,311361,177290884,279248,219652,1551778.127,294814.1259,225933753.5
2016-12-08,769.72975,16032275.0,12312787200.0,18396293.93,93247.45374,0.850177688,0,1800.707006,8.766666667,2238066.963,287000000000.0,1516416.0,96.23895714,0.725800791,5.592677749,500354,282711,177573595,264834,200782,1425236.296,283650.6909,217843730.6
2016-12-09,770.028125,16033962.5,12354007767.0,16139725.07,93373.04745,0.9303238,0,1991.222222,12.28333333,1924452.485,287000000000.0,1312529.715,96.30486037,0.641537525,5.112824087,465342,268815,177842410,247017,189833,1526017.128,278051.523,214235918.0
2016-12-10,773.40125,16035612.5,12395528463.0,11258173.04,93491.64704,0.89848172,0,1895.765152,12.8,1881686.874,287000000000.0,1287818.0,86.84229837,0.898634741,5.365144387,454665,250241,178092651,228523,188659,1170744.749,193275.6679,149402091.3
2016-12-11,768.303125,16037950.0,12322438124.0,10790493.55,93620.55057,0.685657085,1,1238.531915,6.1,2679978.275,287000000000.0,1807112.16,77.34598554,1.505714388,8.009666305,439143,232844,178325495,265362,168897,1064341.905,161208.9255,123861653.7
2016-12-12,777.006875,16039900.0,12460596315.0,19721035.42,93746.28886,0.806014641,0,1722.192308,14.575,2223811.76,287000000000.0,1520295.45,93.1264006,0.739411121,5.907805139,498688,268662,178594157,287506,185255,1692640.281,276318.0511,214657678.0
2016-12-13,778.4935,16042125.0,12503873910.0,20077997.91,93891.3413,0.814901382,0,1639.08427,8.7,2537426.239,287000000000.0,1739710.08,97.65573127,0.904124408,6.205063745,498359,291757,178885914,281967,203294,1566232.61,256895.5898,200234698.5
2016-12-14,774.897,16043862.5,12425971506.0,14993051.05,94016.66758,0.901627871,0,2059.913669,9.683333333,1981473.299,287000000000.0,1354213.25,94.82014754,0.670287211,4.956315674,495472,286328,179172242,278259,235798,1655833.795,273363.4355,211719980.8
2016-12-15,776.75215,16045450.0,12472128285.0,15357872.53,94138.00673,0.955426386,0,2225.866142,14.9,1958064.638,308000000000.0,1249509.75,100.4321947,0.591153208,4.641313458,479430,282685,179454927,274282,233091,2047186.306,285532.1043,221944104.7
2016-12-16,781.568375,16047112.5,12573714999.0,17973313.89,94266.56676,0.966616797,0,2100.458647,17.025,2050571.629,310000000000.0,1317539.325,97.57905572,0.57277155,4.936658818,495266,279361,179734288,235086,207424,1883877.693,307291.6343,240778360.0
2016-12-17,788.7055,16048912.5,12694529298.0,17068492.26,94384.60948,0.814087738,1,1648.510345,15.1,2235585.61,310000000000.0,1439997.295,81.66348442,0.812810747,6.267996915,458680,239034,179973322,232272,178464,1323237.112,233038.6861,184331270.3
2016-12-18,788.40575,16050675.0,12685169466.0,10243644.93,94506.06919,0.861416376,0,1672.262411,9.833333333,2173914.283,310000000000.0,1398471.24,80.81959375,0.934870321,6.17845761,418498,235789,180209111,281182,177716,1411672.896,197173.8275,155830419.3
2016-12-19,789.524125,16052562.5,12697576938.0,15301931.74,94645.19902,0.915327776,1,1874.026316,13.85,2343510.433,310000000000.0,1511601.0,104.7090859,0.714653023,5.566837821,508681,284852,180493963,292493,194881,1851507.454,280515.0222,221887382.6
2016-12-20,793.0901375,16054287.5,12756094676.0,19671152.57,94779.1114,0.970379616,0,2148.355072,10.71666667,2127660.788,310000000000.0,1380945.28,101.9252882,0.592460059,4.896235937,508908,296473,180790436,321356,207795,1939201.332,308362.6076,245012593.5
2016-12-21,824.2189375,16056275.0,13266978907.0,44854043.03,94932.38194,0.963965635,0,2048.283019,8.783333333,2451435.255,310000000000.0,1659583.38,114.9250258,0.540999355,5.334094057,540310,325677,181116113,310432,227280,2851534.344,388618.7678,321107915.4
2016-12-22,860.599875,16058262.5,13815565559.0,54177733.58,95078.63589,0.919836195,0,1978.893082,8.583333333,2451435.255,310000000000.0,1717668.81,106.1767528,0.544028224,5.724799639,528878,314644,181430757,300356,216607,2459189.602,384847.0837,331099340.0
2016-12-23,901.3182375,16060162.5,14503611551.0,71128607.54,95213.61031,0.887989592,0,2006.559211,12.775,2343510.433,310000000000.0,1720367.4,100.487715,0.464112249,5.923338412,522516,304997,181735754,237189,205183,2633796.223,431035.3193,389259376.1
2016-12-24,891.6126125,16061875.0,14365259144.0,36632649.45,95330.73017,0.854889504,0,1757.810219,16.325,2112242.956,310000000000.0,1540552.325,83.58322018,0.801870252,6.670388463,420206,240820,181976574,195740,177864,1526634.417,223986.7629,200327041.1
2016-12-25,886.900375,16063937.5,14372404881.0,31411463.34,95438.86386,0.647507084,2,1195.293413,10.3,2574777.91,310000000000.0,1867686.25,62.62071481,0.924506428,9.637164746,353857,199614,182176188,241536,148365,1105164.796,232569.5799,208080003.1
2016-12-26,897.335375,16065712.5,14514728615.0,30528384.49,95560.39644,0.855863282,0,1724.746479,13.55,2189332.115,310000000000.0,1610869.18,87.97239373,0.689956353,6.872294107,448557,244914,182421102,292846,172836,1513037.04,270013.0792,243946016.5
2016-12-27,930.376,16067662.5,15007357452.0,36349743.37,95697.15214,0.876639071,0,1900.935897,13.025,2405181.76,310000000000.0,1828791.58,99.53217417,0.59360127,6.455266792,509115,296546,182717648,301503,199187,2242009.729,345270.8538,322486430.1
2016-12-28,967.480375,16069712.5,15706536998.0,58947752.62,95839.58289,0.868480195,0,1862.158537,7.666666667,2589949.671,312000000000.0,2011489.2,104.3526398,0.644591084,6.894910411,514772,305394,183023042,301119,206054,2063689.692,334220.0497,326666676.6
2016-12-29,963.381625,16071587.5,15554725246.0,49469080.76,95980.64256,0.94039782,0,2030.7,14.55,2368856.406,318000000000.0,1831153.28,107.2307407,0.620373372,6.29826234,512156,304605,183327647,283433,209027,1781841.828,319522.2151,309246380.7
2016-12-30,952.156375,16073550.0,15333684494.0,55218054.02,96117.50069,0.871707828,0,1826.866242,8.5,2479403.038,318000000000.0,1880751.855,100.318724,0.622321739,6.861030961,496024,286818,183614465,247437,192400,2207636.679,331471.4232,316213793.6
2016-12-31,959.879875,16075400.0,15485593574.0,20372836.67,96236.48019,0.803915554,0,1691.033784,12.275,2337271.654,318000000000.0,1785013.43,82.32831226,0.89662036,7.437602884,449831,250273,183864738,176753,174427,1379308.871,215512.4285,207605277.5
2017-01-01,997.729875,16077350.0,16144874870.0,33991911.06,96345.4524,0.698539769,0,1157.064103,10.85,2463610.662,318000000000.0,1961202.6,65.07949883,1.185185996,11.2106394,355324,180502,184045240,290282,123002,1084340.885,170022.2164,170736309.7
2017-01-02,1015.977113,16079337.5,16441122594.0,57597031.98,96496.68619,0.945211219,1,1835.5125,9.816666667,2526780.166,318000000000.0,2060337.5,113.9071518,0.759819329,7.359899697,529708,293682,184338922,297650,202393,1600838.414,278211.8157,284471581.6
2017-01-03,1023.141875,16081387.5,16604032594.0,41550985.52,96645.36425,0.906573518,0,1839.414634,12.35,2589949.671,318000000000.0,2141405.0,117.5086968,0.656891695,7.418693412,515023,301664,184640586,326689,200407,1950525.355,329964.3935,340688236.3
2017-01-04,1126.763338,16083300.0,18278670450.0,143134274.6,96797.22998,0.986141097,1,2143.922078,10.7,2432025.91,318000000000.0,2308231.5,195.7359,0.548795242,7.300058003,545635,330164,184970750,284086,215669,2503952.379,386434.8193,439183172.1
2017-01-05,994.674875,16085050.0,16020709800.0,208498259.8,96935.01754,0.984196893,0,2060.721429,10.91666667,2210932.646,318000000000.0,1773876.0,114.9919425,0.354100512,6.438563384,495909,288501,185259251,284086,193322,2998215.112,526684.3394,524577602.1
2017-01-06,883.099175,16087062.5,14246702550.0,134165115.2,97093.49477,0.984330584,0,2151.583851,11.48333333,2542572.542,318000000000.0,1805295.6,127.7707219,0.442388466,5.471698594,562749,346405,185605656,342362,233379,3100652.306,483798.9434,428452344.3
2017-01-07,896.830375,16088787.5,14507903240.0,97175659.28,97230.73456,0.987336633,1,2048.338129,10.43333333,2195140.27,318000000000.0,1583004.57,107.1366432,0.536127911,5.842190534,503340,284719,185890375,280726,187066,2162212.681,344066.5192,310258543.0
2017-01-08,908.1490375,16090875.0,14753884196.0,55303632.48,97366.07461,0.810419437,0,1557.491018,6.633333333,2637326.799,318000000000.0,1915883.445,91.2413482,0.944654826,7.680515375,455738,260101,186150476,256862,176421,1679995.299,230638.8839,211475099.0
2017-01-09,894.18025,16092575.0,14483317500.0,41076985.17,97491.60304,0.923003162,0,1984.904412,10.71666667,2147763.141,318000000000.0,1548900.0,102.0459267,0.605686335,6.007999103,475571,269947,186420423,267011,174250,2095379.055,297521.3114,267769180.3
2017-01-10,906.0569143,16094575.0,14668273764.0,31485218.71,97645.15831,0.959720488,0,2024.3,10.71666667,2679581.84,319000000000.0,1842810.36,119.9408709,0.679689577,5.965246354,541167,323888,186744311,320848,213386,2359325.55,311898.3934,284257957.8
2017-01-11,785.2237375,16096487.5,12637835231.0,131253668.4,97786.37982,0.923016353,0,1980.771242,15.275,2562350.134,337000000000.0,1522759.635,111.8208747,0.408260695,5.244392322,491692,303058,187047369,299020,198078,3980330.054,495840.2563,389299060.5
2017-01-12,803.372375,16098637.5,12943143564.0,76636270.26,97925.26669,0.802814324,1,1721.132948,8.5,2897297.864,337000000000.0,1750688.225,106.3563728,0.574768205,6.126284055,483077,297756,187345125,294259,189880,3589294.905,394742.8462,317369300.9
2017-01-13,826.2956625,16100512.5,13333156412.0,55509952.12,98052.33795,0.84153147,1,1822.178808,8.983333333,2528855.361,337000000000.0,1577154.54,97.90853957,0.639843317,5.975513339,466560,275149,187620274,271629,179515,2386792.849,310296.0501,256962365.0
2017-01-14,817.912875,16102662.5,13128500736.0,27475928.31,98180.09381,0.74276664,0,1408.540698,6.833333333,2880550.478,337000000000.0,1759417.4,86.85666196,1.179186128,7.527621101,446468,242269,187862543,238971,172353,1500321.72,189694.9606,154658301.4
2017-01-15,822.2076,16104750.0,13217812515.0,15757955.97,98293.16411,0.677067659,0,1413.167665,7.0,2796813.545,337000000000.0,1716577.71,82.22432059,1.11974647,7.545707986,417278,235999,188098542,232132,167553,1725125.555,193769.2485,159034173.1
2017-01-16,830.505125,16106862.5,13370306561.0,22109924.91,98421.32269,0.758334799,0,1583.668639,12.6,2830308.318,337000000000.0,1769358.15,103.6427029,0.888538713,6.873486989,473646,267640,188366182,264758,178460,2087940.546,249414.3102,207038818.9
2017-01-17,903.84575,16108837.5,14562228012.0,66791560.41,98563.56092,0.900242,0,1852.512658,15.15,2646087.067,337000000000.0,1808883.99,109.393053,0.644949302,6.437614584,502461,292697,188658879,288284,192960,2310740.489,323187.1167,292157921.6
2017-01-18,874.9949625,16110712.5,14128772648.0,51289482.25,98698.63531,0.894532338,1,1978.483444,12.425,2528855.361,337000000000.0,1672839.35,108.6258116,0.675432853,5.85960353,500305,298751,188957630,295079,201646,1939717.751,295532.828,259176379.5
2017-01-19,895.798875,16112887.5,14500148590.0,43734448.34,98843.81547,0.834368741,0,1727.614943,10.025,2914045.251,337000000000.0,1969902.99,112.3957332,0.877781716,6.84769147,516338,300605,189258235,296740,202899,2603895.11,260588.218,234505943.3
2017-01-20,893.6210875,16115250.0,14465048400.0,27016866.76,98980.32503,0.722272794,0,1578.714286,10.9,3165256.048,337000000000.0,2134044.0,104.849635,0.961206803,7.422465647,516009,298377,189556612,295214,198629,2588414.223,256692.9019,230407548.7
2017-01-21,920.4479,16117512.5,14894193301.0,31572727.71,99105.7741,0.693088834,0,1456.143646,9.925,3031276.956,337000000000.0,2095396.75,94.58963263,1.057044497,8.264417972,484668,263562,189820174,260542,182888,1533463.233,222988.6857,206063844.5
2017-01-22,918.603625,16119687.5,14797873125.0,41096750.86,99223.14751,0.674559782,0,1361.413793,9.975,3398969.892,339000000000.0,2002158.0,87.1148655,0.984290596,8.766332525,428797,236886,190057060,233672,163626,1135726.932,229821.8508,210976459.0
2017-01-23,922.0736125,16121412.5,14863942325.0,24607895.53,99349.54495,0.909334101,1,1702.820144,14.475,2715269.052,393000000000.0,1639777.0,110.1626218,0.858639571,7.197306784,426712,236692,190293752,234193,158453,1530243.916,215184.8907,198400469.2
2017-01-24,890.320225,16123275.0,14334397639.0,43906538.87,99494.61994,0.973657705,0,1866.959732,24.275,2910612.149,393000000000.0,1723423.425,143.1652105,0.761360123,6.410079393,497858,278177,190571929,275603,192356,1956073.136,263431.87,234204104.0
2017-01-25,893.045625,16125137.5,14391685219.0,29651242.15,99642.80628,0.987908927,1,2039.74,12.56666667,2930146.459,393000000000.0,1721632.5,135.6068154,0.6603233,5.86501738,514638,305961,190877890,302881,220010,1938599.446,304488.2432,271755757.1
2017-01-26,915.95625,16127075.0,14770949263.0,26226846.71,99798.73887,0.993201217,2,2024.866242,10.21666667,3066886.627,393000000000.0,1834109.775,125.1889266,0.829827476,6.014819457,518118,317904,191195794,313554,222117,2132882.688,251581.0801,230425627.0
2017-01-27,919.27975,16129200.0,14801282964.0,24900535.16,99941.14444,0.837679806,0,1549.011765,10.225,3320832.653,393000000000.0,1976661.18,114.0437184,1.188074088,7.802710073,462950,263332,191459126,260698,179074,1800256.178,188459.9404,172944033.5
2017-01-28,920.31225,16131100.0,14818028460.0,12103240.46,100074.5192,0.877465684,0,1621.019737,16.925,2969215.078,393000000000.0,1787595.6,122.5350693,1.674463606,7.540334482,461291,246395,191705521,242288,180418,1249362.253,120787.0426,110954977.3
2017-01-29,915.933,16133187.5,14735246803.0,8485259.812,100218.5553,0.862491647,0,1446.868263,13.025,3262229.724,393000000000.0,1944065.475,119.8377983,1.539016645,8.343736329,438727,241627,191947148,237157,170909,1375857.614,143425.2063,130997412.2
2017-01-30,921.179325,16134987.5,14820631418.0,14680425.28,100358.0878,0.955701966,2,1718.006849,10.43333333,2852009.22,393000000000.0,1736959.14,137.4058948,1.218475168,7.186363262,449341,250829,192197977,246218,163899,1478650.019,161054.2378,147934759.6
2017-01-31,964.706075,16136800.0,15554584256.0,50109300.36,100497.222,0.959546324,0,2121.951724,23.925,2832474.91,393000000000.0,1817471.16,145.6615889,0.85970394,6.134596708,523036,307683,192505660,302946,213057,1791768.78,227771.6198,219553619.8
2017-02-01,979.703875,16139200.0,15815286256.0,35717457.43,100681.9816,0.962289427,0,1825.833333,13.475,3750587.467,393000000000.0,2400828.5,154.9165724,0.942268279,7.141828494,599052,350560,192856220,344621,231385,2078948.617,271145.3448,265703457.7
2017-02-02,1007.613713,16141162.5,16260607103.0,49171054.91,100825.4728,0.913956592,0,1653.242038,15.35,3066886.627,393000000000.0,2047540.5,142.3005536,1.019017638,8.16914874,452585,259559,193115779,254199,171605,1851685.666,206551.9255,208080409.8
2017-02-03,1013.027,16143025.0,16352884325.0,54515239.49,100970.1249,0.970819201,0,2171.563758,16.46666667,2910612.149,393000000000.0,1970791.5,162.421207,0.766202643,6.339554222,560374,323563,193439342,318987,214257,2438292.661,264280.1127,267715754.1
2017-02-04,1030.999413,16144825.0,16666302848.0,43595760.48,101108.2334,0.952473055,1,1974.662069,21.35,3043000.843,394000000000.0,1935046.35,139.3530335,0.916478052,7.037076222,500098,286326,193725668,281343,195848,2125684.603,212973.2436,219852279.3
2017-02-05,1014.837725,16146812.5,16350262338.0,32909742.49,101260.5466,0.957944604,0,1837.113208,16.675,3336807.821,422000000000.0,2069248.1,136.1786957,1.135630066,7.361964003,510277,292101,194017769,286914,199580,1800248.442,187004.4445,189360700.5
2017-02-06,1024.01375,16148375.0,16511713438.0,27544311.11,101382.9468,0.97920132,0,1840.216,18.28333333,2623276.589,422000000000.0,1694793.75,154.9302018,0.803080175,7.634201121,440409,230027,194247796,225330,151760,1679402.417,213855.3853,218667131.4
2017-02-07,1050.11,16150262.5,16965850756.0,40471212.35,101525.7446,0.945680755,0,2154.092715,23.875,3168918.119,422000000000.0,2077363.75,170.7567114,0.815710737,6.647437422,557390,325268,194573064,320854,224817,2038903.522,252326.7891,265069292.0
2017-02-08,1052.376613,16152087.5,16925772491.0,63366305.52,101666.0694,0.961128719,0,2111.753425,13.03333333,3063987.056,422000000000.0,2002536.9,157.144935,0.773743114,6.736885784,516490,308316,194881380,302557,209157,1959826.106,256176.1004,268446935.6
2017-02-09,976.103,16154200.0,15798807600.0,141974564.6,101827.6385,0.95603032,0,2050.556213,16.625,3546669.948,422000000000.0,2148177.0,174.1856872,0.631039539,6.453375623,575007,346544,195227924,340140,246187,3197018.872,362368.0521,354395955.0
2017-02-10,999.1035,16156037.5,16112416199.0,64475260.2,101970.8658,0.96775198,1,2057.135135,10.43333333,3105959.481,422000000000.0,1914816.0,141.1122027,0.671235672,6.522243607,507435,304456,195532380,299823,198306,2778948.341,296633.8479,295832936.5
2017-02-11,1008.846663,16157775.0,16190090550.0,29598254.94,102104.8147,0.963661302,0,1889.827338,17.15833333,2917083.567,422000000000.0,1792077.0,117.0800098,1.143913375,7.074184272,474676,262686,195795066,259093,184468,1418142.398,162125.9136,162450165.4
2017-02-12,1000.604625,16159525.0,16104421020.0,14753502.29,102227.1245,0.867444908,1,1689.234043,13.975,2959055.992,422000000000.0,1790373.935,102.7426195,1.591058744,7.804461051,422084,238182,196033248,235095,166527,956506.5559,117232.794,116833030.1
2017-02-17,1055.53685,16169187.5,17119935725.0,50584844.51,102950.1177,0.969075199,0,2117.662252,12.86666667,3168918.119,422000000000.0,2094835.8,165.8444239,0.791229783,6.798953851,550072,319767,197536504,315601,209538,2501945.958,259513.0349,274772401.3
2017-02-18,1056.637138,16171075.0,17138105285.0,29732832.52,103096.3747,0.962217342,1,1895.717105,10.76666667,3330515.744,433000000000.0,2102643.2,153.3670961,1.224639163,7.55219851,510385,288149,197824653,284460,199746,1252864.203,167671.1932,177697930.5
2017-02-19,1052.779286,16172750.0,17086510375.0,18054662.3,103221.113,0.930882358,0,1878.514925,11.51666667,2936112.564,441000000000.0,1835140.5,129.4437792,1.11179605,7.573443824,458998,251721,198076374,248233,169258,1419255.293,162299.8912,171469835.1
2017-02-20,1084.755013,16174600.0,17714421920.0,32526100.41,103361.9097,0.951329385,0,1910.324324,17.125,3242870.593,441000000000.0,2121402.4,159.9140144,1.130829941,7.785779366,503952,282728,198359102,278516,182905,1561277.915,177737.9553,194658608.6
2017-02-21,1123.788429,16176325.0,18279247250.0,67820657.93,103492.9638,0.949667442,0,2022.391304,12.28333333,3023757.715,441000000000.0,2066770.0,165.8170721,0.892282566,7.655678424,487720,279090,198638192,275202,189194,1754148.41,211907.8804,239455904.8
2017-02-22,1123.223188,16178050.0,18237515765.0,59657200.09,103628.8102,0.977311863,1,2043.338129,16.13333333,3045669.003,441000000000.0,2084941.35,183.2558036,0.968827964,7.623538917,489247,284024,198922216,280309,189154,2560354.048,198255.6115,223493550.8
2017-02-23,1172.01715,16179925.0,19140851275.0,70101141.97,103772.917,0.96071238,0,2172.753333,11.98333333,3286693.168,441000000000.0,2381379.0,211.6547242,0.749112553,7.574145673,551454,325913,199248129,322248,220819,3342958.487,278550.228,329524919.7
2017-02-24,1174.86625,16181962.5,19102806731.0,137557162.4,103934.2146,0.971672169,3,2112.957831,20.875,3637273.773,441000000000.0,2628973.5,230.6149024,0.721000656,7.759859252,590852,350751,199598880,346494,240873,1957414.548,319779.8618,377500126.9
2017-02-25,1150.605714,16184050.0,18587381425.0,44343352.24,104095.5921,0.966332389,0,1955.215569,10.63333333,3659185.061,441000000000.0,2521531.75,191.30418,1.148552883,8.015431169,561871,326521,199925401,323031,231099,1233214.155,198406.5525,227869925.6
